win,ass-mon,ass-out,ass-int,arc-mon,arc-out,arc-int,sup-mon,sup-out,sup-int,tan-mon,tan-out,tan-int,war-mon,war-out,war-int,mag-mon,mag-out,mag-int,position_list,tf,ass-mon-out,ass-mon-int,arc-mon-out,arc-mon-int,sup-mon-out,sup-mon-int,tan-mon-out,tan-mon-int,war-mon-out,war-mon-int,mag-mon-out,mag-mon-int
0,0,0,0,14045,110754,40588,20640,161971,117485,9872,43425,104052,15784,51575,81480,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1555539930,570058460,3343081440,2424890400,428691600,1027201344,814059800,1286080320,0,0
0,16302,67044,93462,15624,126239,54327,10953,13069,104707,12641,36966,215612,0,0,0,15275,253789,47425,"[1, 1, 1, 1, 0, 1]",False,1092951288,1523617524,1972358136,848805048,143144757,1146855771,467287206,2725551292,0,0,3876626975,724416875
1,19398,51803,117679,19506,126228,96702,11310,43672,118824,14133,108418,190519,0,0,0,17393,125878,109334,"[1, 1, 1, 1, 0, 1]",True,1004874594,2282737242,2462203368,1886269212,493930320,1343899440,1532271594,2692605027,0,0,2189396054,1901646262
1,0,0,0,15024,88010,52106,8303,38458,44771,9516,43450,140938,16638,107466,135474,13290,172991,22151,"[0, 1, 1, 1, 1, 1]",True,0,0,1322262240,782840544,319316774,371733613,413470200,1341166008,1788019308,2254016412,2299050390,294386790
0,0,0,0,15406,87117,80794,9564,16675,105447,10402,45690,128466,12998,66805,122915,10158,58643,57962,"[0, 1, 1, 1, 1, 1]",False,0,0,1342124502,1244712364,159479700,1008495108,475267380,1336303332,868331390,1597649170,595695594,588777996
1,17084,80290,103340,18177,88021,50935,0,0,0,8291,23938,106717,11207,52448,63948,10229,38046,44453,"[1, 1, 0, 1, 1, 1]",True,1371674360,1765460560,1599957717,925845495,0,0,198469958,884790647,587784736,716665236,389172534,454709737
0,12679,66584,73721,13794,82438,55591,18784,88290,120355,0,0,0,13633,55543,72313,0,0,0,"[1, 1, 2, 0, 1, 0]",False,844218536,934708559,1137149772,766822254,1658439360,2260748320,0,0,757217719,985843129,0,0
1,19367,77632,97413,18184,143867,82569,23866,189759,116119,11478,92010,152480,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",True,1503498944,1886597571,2616077528,1501434696,4528788294,2771296054,1056090780,1750165440,0,0,0,0
0,18859,102435,111634,19205,116793,78614,10067,31270,124951,12013,44828,202001,0,0,0,13282,93602,71518,"[1, 1, 1, 1, 0, 1]",False,1931821665,2105305606,2243009565,1509781870,314795090,1257881717,538518764,2426638013,0,0,1243221764,949902076
1,0,0,0,17428,152452,79911,9026,16386,87096,9191,46894,158053,18579,101276,97108,15201,89590,61672,"[0, 1, 1, 1, 1, 1]",True,0,0,2656933456,1392688908,147900036,786128496,431002754,1452665123,1881606804,1804169532,1361857590,937476072
0,15746,77195,86037,15643,110636,44739,8046,40082,92741,23201,146394,235572,0,0,0,0,0,0,"[1, 1, 1, 2, 0, 0]",False,1215512470,1354738602,1730678948,699852177,322499772,746194086,3396487194,5465505972,0,0,0,0
1,13241,78347,72151,13062,96572,46007,7105,34399,54246,8247,35128,102274,0,0,0,8199,36278,19296,"[1, 1, 1, 1, 0, 1]",True,1037392627,955351391,1261423464,600943434,244404895,385417830,289700616,843453678,0,0,297443322,158207904
0,10349,53945,66169,9036,60130,42786,6282,15620,84474,0,0,0,7046,26768,68525,7949,75986,60234,"[1, 1, 1, 0, 1, 1]",False,558276805,684782981,543334680,386614296,98124840,530665668,0,0,188607328,482827150,604012714,478800066
1,0,0,0,11653,72421,40357,6927,9777,65833,0,0,0,22875,81305,109588,11464,71694,56753,"[0, 1, 1, 0, 2, 1]",True,0,0,843921913,470280121,67725279,456025191,0,0,1859851875,2506825500,821900016,650616392
0,11046,29904,41630,9026,33903,32067,5841,14262,108037,0,0,0,10129,43776,79051,9165,92527,22077,"[1, 1, 1, 0, 1, 1]",False,330319584,459844980,306008478,289436742,83304342,631044117,0,0,443407104,800707579,848009955,202335705
1,18368,63220,80988,18510,126604,59803,9836,18523,85771,9796,29204,99435,0,0,0,14017,212309,22843,"[1, 1, 1, 1, 0, 1]",True,1161224960,1487587584,2343440040,1106953530,182192228,843643556,286082384,974065260,0,0,2975935253,320190331
0,14531,53609,99899,15119,76441,80262,0,0,0,19044,79324,245071,0,0,0,9090,63671,68930,"[1, 1, 0, 2, 0, 1]",False,778992379,1451632369,1155711479,1213481178,0,0,1510646256,4667132124,0,0,578769390,626573700
1,15359,55784,79825,17925,98536,54782,9263,14307,194108,0,0,0,16074,62365,89503,10031,70248,33416,"[1, 1, 1, 0, 1, 1]",True,856786456,1226032175,1766257800,981967350,132525741,1798022404,0,0,1002455010,1438671222,704657688,335195896
0,0,0,0,16945,143218,64457,12192,134840,35811,12435,32647,147569,33100,97161,154743,0,0,0,"[0, 1, 1, 1, 2, 0]",False,0,0,2426829010,1092223865,1643969280,436607712,405965445,1835020515,3216029100,5121993300,0,0
0,0,0,0,15345,77911,66477,7249,11791,85870,0,0,0,24119,69166,138537,10688,78290,58982,"[0, 1, 1, 0, 2, 1]",False,0,0,1195544295,1020089565,85472959,622471630,0,0,1668214754,3341373903,836763520,630399616
1,15432,49346,83525,14748,79202,57007,9837,17293,98882,0,0,0,13316,25562,46452,12923,135071,42813,"[1, 1, 1, 0, 1, 1]",True,761507472,1288957800,1168071096,840739236,170111241,972702234,0,0,340383592,618554832,1745522533,553272399
1,0,0,0,26372,264405,117209,15805,135102,120127,18357,124902,217340,26690,97599,161631,16346,104593,47615,"[0, 1, 1, 1, 1, 1]",True,0,0,6972888660,3091035748,2135287110,1898607235,2292826014,3989710380,2604917310,4313931390,1709677178,778314790
0,29387,58763,159652,27484,177867,124259,0,0,0,35280,125883,513931,0,0,0,16720,178227,86534,"[1, 1, 0, 2, 0, 1]",False,1726868281,4691693324,4888496628,3415134356,0,0,4441152240,18131485680,0,0,2979955440,1446848480
1,0,0,0,19671,178041,71943,6453,15606,23496,7795,21685,63088,10250,17318,43806,0,0,0,"[0, 2, 1, 1, 1, 0]",True,0,0,3502244511,1415190753,100705518,151619688,169034575,491770960,177509500,449011500,0,0
0,9388,21623,46404,8944,25909,22952,4966,12855,74044,8040,18208,85020,0,0,0,6587,44274,45977,"[1, 1, 1, 1, 0, 1]",False,202996724,435640752,231730096,205282688,63837930,367702504,146392320,683560800,0,0,291632838,302850499
0,0,0,0,11046,56614,47352,12465,82323,82205,0,0,0,17790,64558,117090,0,0,0,"[0, 1, 2, 0, 2, 0]",False,0,0,625358244,523050192,1026156195,1024685325,0,0,1148486820,2083031100,0,0
1,15038,51752,79899,13206,68439,42732,8385,12955,109179,0,0,0,12333,43489,38626,10356,48522,31295,"[1, 1, 1, 0, 1, 1]",True,778246576,1201521162,903805434,564318792,108627675,915465915,0,0,536349837,476374458,502493832,324091020
0,0,0,0,16514,104413,120193,9721,27239,209209,11654,54598,224709,16232,83557,140468,14949,111309,96789,"[0, 1, 1, 1, 1, 1]",False,0,0,1724276282,1984867202,264790319,2033720689,636285092,2618758686,1356297224,2280076576,1663958241,1446898761
1,18393,120423,155643,18177,194668,88939,10902,14783,123255,0,0,0,14757,91861,96205,14561,298130,43290,"[1, 1, 1, 0, 1, 1]",True,2214940239,2862741699,3538480236,1616644203,161164266,1343726010,0,0,1355592777,1419697185,4341070930,630345690
1,17502,61317,85780,17152,85548,46933,8286,27289,102668,10377,56383,146046,0,0,0,11642,68573,34163,"[1, 1, 1, 1, 0, 1]",True,1073170134,1501321560,1467319296,804994816,226116654,850707048,585086391,1515519342,0,0,798326866,397725646
0,0,0,0,14045,110754,40588,20640,161971,117485,9872,43425,104052,15784,51575,81480,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1555539930,570058460,3343081440,2424890400,428691600,1027201344,814059800,1286080320,0,0
0,16302,67044,93462,15624,126239,54327,10953,13069,104707,12641,36966,215612,0,0,0,15275,253789,47425,"[1, 1, 1, 1, 0, 1]",False,1092951288,1523617524,1972358136,848805048,143144757,1146855771,467287206,2725551292,0,0,3876626975,724416875
1,19398,51803,117679,19506,126228,96702,11310,43672,118824,14133,108418,190519,0,0,0,17393,125878,109334,"[1, 1, 1, 1, 0, 1]",True,1004874594,2282737242,2462203368,1886269212,493930320,1343899440,1532271594,2692605027,0,0,2189396054,1901646262
1,0,0,0,15024,88010,52106,8303,38458,44771,9516,43450,140938,16638,107466,135474,13290,172991,22151,"[0, 1, 1, 1, 1, 1]",True,0,0,1322262240,782840544,319316774,371733613,413470200,1341166008,1788019308,2254016412,2299050390,294386790
0,0,0,0,15406,87117,80794,9564,16675,105447,10402,45690,128466,12998,66805,122915,10158,58643,57962,"[0, 1, 1, 1, 1, 1]",False,0,0,1342124502,1244712364,159479700,1008495108,475267380,1336303332,868331390,1597649170,595695594,588777996
1,17084,80290,103340,18177,88021,50935,0,0,0,8291,23938,106717,11207,52448,63948,10229,38046,44453,"[1, 1, 0, 1, 1, 1]",True,1371674360,1765460560,1599957717,925845495,0,0,198469958,884790647,587784736,716665236,389172534,454709737
0,12679,66584,73721,13794,82438,55591,18784,88290,120355,0,0,0,13633,55543,72313,0,0,0,"[1, 1, 2, 0, 1, 0]",False,844218536,934708559,1137149772,766822254,1658439360,2260748320,0,0,757217719,985843129,0,0
1,19367,77632,97413,18184,143867,82569,23866,189759,116119,11478,92010,152480,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",True,1503498944,1886597571,2616077528,1501434696,4528788294,2771296054,1056090780,1750165440,0,0,0,0
0,18859,102435,111634,19205,116793,78614,10067,31270,124951,12013,44828,202001,0,0,0,13282,93602,71518,"[1, 1, 1, 1, 0, 1]",False,1931821665,2105305606,2243009565,1509781870,314795090,1257881717,538518764,2426638013,0,0,1243221764,949902076
1,0,0,0,17428,152452,79911,9026,16386,87096,9191,46894,158053,18579,101276,97108,15201,89590,61672,"[0, 1, 1, 1, 1, 1]",True,0,0,2656933456,1392688908,147900036,786128496,431002754,1452665123,1881606804,1804169532,1361857590,937476072
0,15746,77195,86037,15643,110636,44739,8046,40082,92741,23201,146394,235572,0,0,0,0,0,0,"[1, 1, 1, 2, 0, 0]",False,1215512470,1354738602,1730678948,699852177,322499772,746194086,3396487194,5465505972,0,0,0,0
1,13241,78347,72151,13062,96572,46007,7105,34399,54246,8247,35128,102274,0,0,0,8199,36278,19296,"[1, 1, 1, 1, 0, 1]",True,1037392627,955351391,1261423464,600943434,244404895,385417830,289700616,843453678,0,0,297443322,158207904
0,10349,53945,66169,9036,60130,42786,6282,15620,84474,0,0,0,7046,26768,68525,7949,75986,60234,"[1, 1, 1, 0, 1, 1]",False,558276805,684782981,543334680,386614296,98124840,530665668,0,0,188607328,482827150,604012714,478800066
1,0,0,0,11653,72421,40357,6927,9777,65833,0,0,0,22875,81305,109588,11464,71694,56753,"[0, 1, 1, 0, 2, 1]",True,0,0,843921913,470280121,67725279,456025191,0,0,1859851875,2506825500,821900016,650616392
0,11046,29904,41630,9026,33903,32067,5841,14262,108037,0,0,0,10129,43776,79051,9165,92527,22077,"[1, 1, 1, 0, 1, 1]",False,330319584,459844980,306008478,289436742,83304342,631044117,0,0,443407104,800707579,848009955,202335705
1,18368,63220,80988,18510,126604,59803,9836,18523,85771,9796,29204,99435,0,0,0,14017,212309,22843,"[1, 1, 1, 1, 0, 1]",True,1161224960,1487587584,2343440040,1106953530,182192228,843643556,286082384,974065260,0,0,2975935253,320190331
0,14531,53609,99899,15119,76441,80262,0,0,0,19044,79324,245071,0,0,0,9090,63671,68930,"[1, 1, 0, 2, 0, 1]",False,778992379,1451632369,1155711479,1213481178,0,0,1510646256,4667132124,0,0,578769390,626573700
1,15359,55784,79825,17925,98536,54782,9263,14307,194108,0,0,0,16074,62365,89503,10031,70248,33416,"[1, 1, 1, 0, 1, 1]",True,856786456,1226032175,1766257800,981967350,132525741,1798022404,0,0,1002455010,1438671222,704657688,335195896
0,0,0,0,16945,143218,64457,12192,134840,35811,12435,32647,147569,33100,97161,154743,0,0,0,"[0, 1, 1, 1, 2, 0]",False,0,0,2426829010,1092223865,1643969280,436607712,405965445,1835020515,3216029100,5121993300,0,0
0,0,0,0,15345,77911,66477,7249,11791,85870,0,0,0,24119,69166,138537,10688,78290,58982,"[0, 1, 1, 0, 2, 1]",False,0,0,1195544295,1020089565,85472959,622471630,0,0,1668214754,3341373903,836763520,630399616
1,15432,49346,83525,14748,79202,57007,9837,17293,98882,0,0,0,13316,25562,46452,12923,135071,42813,"[1, 1, 1, 0, 1, 1]",True,761507472,1288957800,1168071096,840739236,170111241,972702234,0,0,340383592,618554832,1745522533,553272399
1,0,0,0,26372,264405,117209,15805,135102,120127,18357,124902,217340,26690,97599,161631,16346,104593,47615,"[0, 1, 1, 1, 1, 1]",True,0,0,6972888660,3091035748,2135287110,1898607235,2292826014,3989710380,2604917310,4313931390,1709677178,778314790
0,29387,58763,159652,27484,177867,124259,0,0,0,35280,125883,513931,0,0,0,16720,178227,86534,"[1, 1, 0, 2, 0, 1]",False,1726868281,4691693324,4888496628,3415134356,0,0,4441152240,18131485680,0,0,2979955440,1446848480
1,0,0,0,19671,178041,71943,6453,15606,23496,7795,21685,63088,10250,17318,43806,0,0,0,"[0, 2, 1, 1, 1, 0]",True,0,0,3502244511,1415190753,100705518,151619688,169034575,491770960,177509500,449011500,0,0
0,9388,21623,46404,8944,25909,22952,4966,12855,74044,8040,18208,85020,0,0,0,6587,44274,45977,"[1, 1, 1, 1, 0, 1]",False,202996724,435640752,231730096,205282688,63837930,367702504,146392320,683560800,0,0,291632838,302850499
0,0,0,0,11046,56614,47352,12465,82323,82205,0,0,0,17790,64558,117090,0,0,0,"[0, 1, 2, 0, 2, 0]",False,0,0,625358244,523050192,1026156195,1024685325,0,0,1148486820,2083031100,0,0
1,15038,51752,79899,13206,68439,42732,8385,12955,109179,0,0,0,12333,43489,38626,10356,48522,31295,"[1, 1, 1, 0, 1, 1]",True,778246576,1201521162,903805434,564318792,108627675,915465915,0,0,536349837,476374458,502493832,324091020
0,0,0,0,16514,104413,120193,9721,27239,209209,11654,54598,224709,16232,83557,140468,14949,111309,96789,"[0, 1, 1, 1, 1, 1]",False,0,0,1724276282,1984867202,264790319,2033720689,636285092,2618758686,1356297224,2280076576,1663958241,1446898761
1,18393,120423,155643,18177,194668,88939,10902,14783,123255,0,0,0,14757,91861,96205,14561,298130,43290,"[1, 1, 1, 0, 1, 1]",True,2214940239,2862741699,3538480236,1616644203,161164266,1343726010,0,0,1355592777,1419697185,4341070930,630345690
1,17502,61317,85780,17152,85548,46933,8286,27289,102668,10377,56383,146046,0,0,0,11642,68573,34163,"[1, 1, 1, 1, 0, 1]",True,1073170134,1501321560,1467319296,804994816,226116654,850707048,585086391,1515519342,0,0,798326866,397725646
0,0,0,0,14045,110754,40588,20640,161971,117485,9872,43425,104052,15784,51575,81480,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1555539930,570058460,3343081440,2424890400,428691600,1027201344,814059800,1286080320,0,0
0,16302,67044,93462,15624,126239,54327,10953,13069,104707,12641,36966,215612,0,0,0,15275,253789,47425,"[1, 1, 1, 1, 0, 1]",False,1092951288,1523617524,1972358136,848805048,143144757,1146855771,467287206,2725551292,0,0,3876626975,724416875
1,19398,51803,117679,19506,126228,96702,11310,43672,118824,14133,108418,190519,0,0,0,17393,125878,109334,"[1, 1, 1, 1, 0, 1]",True,1004874594,2282737242,2462203368,1886269212,493930320,1343899440,1532271594,2692605027,0,0,2189396054,1901646262
1,0,0,0,15024,88010,52106,8303,38458,44771,9516,43450,140938,16638,107466,135474,13290,172991,22151,"[0, 1, 1, 1, 1, 1]",True,0,0,1322262240,782840544,319316774,371733613,413470200,1341166008,1788019308,2254016412,2299050390,294386790
0,0,0,0,15406,87117,80794,9564,16675,105447,10402,45690,128466,12998,66805,122915,10158,58643,57962,"[0, 1, 1, 1, 1, 1]",False,0,0,1342124502,1244712364,159479700,1008495108,475267380,1336303332,868331390,1597649170,595695594,588777996
1,17084,80290,103340,18177,88021,50935,0,0,0,8291,23938,106717,11207,52448,63948,10229,38046,44453,"[1, 1, 0, 1, 1, 1]",True,1371674360,1765460560,1599957717,925845495,0,0,198469958,884790647,587784736,716665236,389172534,454709737
0,12679,66584,73721,13794,82438,55591,18784,88290,120355,0,0,0,13633,55543,72313,0,0,0,"[1, 1, 2, 0, 1, 0]",False,844218536,934708559,1137149772,766822254,1658439360,2260748320,0,0,757217719,985843129,0,0
1,19367,77632,97413,18184,143867,82569,23866,189759,116119,11478,92010,152480,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",True,1503498944,1886597571,2616077528,1501434696,4528788294,2771296054,1056090780,1750165440,0,0,0,0
0,18859,102435,111634,19205,116793,78614,10067,31270,124951,12013,44828,202001,0,0,0,13282,93602,71518,"[1, 1, 1, 1, 0, 1]",False,1931821665,2105305606,2243009565,1509781870,314795090,1257881717,538518764,2426638013,0,0,1243221764,949902076
1,0,0,0,17428,152452,79911,9026,16386,87096,9191,46894,158053,18579,101276,97108,15201,89590,61672,"[0, 1, 1, 1, 1, 1]",True,0,0,2656933456,1392688908,147900036,786128496,431002754,1452665123,1881606804,1804169532,1361857590,937476072
0,15746,77195,86037,15643,110636,44739,8046,40082,92741,23201,146394,235572,0,0,0,0,0,0,"[1, 1, 1, 2, 0, 0]",False,1215512470,1354738602,1730678948,699852177,322499772,746194086,3396487194,5465505972,0,0,0,0
1,11948,27075,61782,12793,77924,56720,7130,6485,62062,0,0,0,13969,53276,70696,12597,157479,19833,"[1, 1, 1, 0, 1, 1]",True,323492100,738171336,996881732,725618960,46238050,442502060,0,0,744212444,987552424,1983762963,249836301
0,12009,40462,64627,12011,32006,42783,6846,32595,67084,9850,34073,116374,0,0,0,8978,44823,56552,"[1, 1, 1, 1, 0, 1]",False,485908158,776105643,384424066,513866613,223145370,459257064,335619050,1146283900,0,0,402420894,507723856
1,0,0,0,15897,71079,71989,9341,21041,65334,10779,39898,108015,12433,24847,66643,14004,63188,72149,"[0, 1, 1, 1, 1, 1]",True,0,0,1129942863,1144409133,196543981,610284894,430060542,1164293685,308922751,828572419,884884752,1010374596
0,11219,53998,53226,12522,46422,65066,8323,15193,68772,0,0,0,12734,50057,69132,12972,153082,26827,"[1, 1, 1, 0, 1, 1]",False,605803562,597142494,581296284,814756452,126451339,572389356,0,0,637425838,880326888,1985779704,347999844
1,0,0,0,16688,115510,59777,9974,25498,85774,0,0,0,26683,113840,155470,10292,47214,42727,"[0, 1, 1, 0, 2, 1]",True,0,0,1927630880,997558576,254317052,855509876,0,0,3037592720,4148406010,485926488,439746284
0,14227,38873,66863,15194,70786,51525,8044,16335,69759,10214,47894,92082,0,0,0,10635,96750,72920,"[1, 1, 1, 1, 0, 1]",False,553046171,951259901,1075522484,782870850,131398740,561141396,489189316,940525548,0,0,1028936250,775504200
0,11375,41175,75426,12964,125418,71157,7604,47245,39869,8179,22925,116268,0,0,0,9503,56638,35501,"[1, 1, 1, 1, 0, 1]",False,468365625,857970750,1625918952,922479348,359250980,303163876,187503575,950955972,0,0,538230914,337366003
1,13039,30964,53571,13265,120279,53737,16995,97024,136508,0,0,0,12482,37843,122315,0,0,0,"[1, 1, 2, 0, 1, 0]",True,403739596,698512269,1595500935,712821305,1648922880,2319953460,0,0,472356326,1526735830,0,0
1,16597,68134,116972,13022,97140,61668,9251,21466,109882,0,0,0,10848,46908,158266,9030,56879,39614,"[1, 1, 1, 0, 1, 1]",True,1130819998,1941384284,1264957080,803040696,198581966,1016518382,0,0,508857984,1716869568,513617370,357714420
0,0,0,0,14746,119884,66932,8298,33118,42535,9909,51984,134322,14887,53074,72953,12779,111304,44985,"[0, 1, 1, 1, 1, 1]",False,0,0,1767809464,986979272,274813164,352955430,515109456,1330996698,790112638,1086051311,1422353816,574863315
1,11700,35454,40806,0,0,0,14024,68096,34788,7758,18209,39467,10330,43218,38059,0,0,0,"[1, 0, 2, 1, 1, 0]",True,414811800,477430200,0,0,954978304,487866912,141265422,306184986,446441940,393149470,0,0
0,7542,15512,32974,9554,32560,27894,0,0,0,11645,23566,102116,0,0,0,5756,13887,21048,"[1, 1, 0, 2, 0, 1]",False,116991504,248689908,311078240,266499276,0,0,274426070,1189140820,0,0,79933572,121152288
1,0,0,0,17996,204761,96536,10787,39835,109203,11550,73556,189265,17589,83280,152793,14547,117877,62755,"[0, 1, 1, 1, 1, 1]",True,0,0,3684878956,1737261856,429700145,1177972761,849571800,2186010750,1464811920,2687476077,1714756719,912896985
0,0,0,0,18788,168847,89673,9225,28889,172949,22215,156658,303643,0,0,0,13140,121691,73194,"[0, 1, 1, 2, 0, 1]",False,0,0,3172297436,1684776324,266501025,1595454525,3480157470,6745429245,0,0,1599019740,961769160
1,0,0,0,10305,63693,28262,5077,21772,77596,8175,71287,58558,9319,50378,40551,6881,43269,28599,"[0, 1, 1, 1, 1, 1]",True,0,0,656356365,291239910,110536444,393954892,582771225,478711650,469472582,377894769,297733989,196789719
0,9479,51789,55069,0,0,0,4357,18473,70196,4875,19542,82226,7596,34062,49738,7618,47083,40360,"[1, 0, 1, 1, 1, 1]",False,490907931,521999051,0,0,80486861,305843972,95267250,400851750,258734952,377809848,358678294,307462480
1,11586,35185,55008,13110,49127,20821,16440,89412,48207,0,0,0,10318,29927,38023,0,0,0,"[1, 1, 2, 0, 1, 0]",True,407653410,637322688,644054970,272963310,1469933280,792523080,0,0,308786786,392321314,0,0
